"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","impdiff","impenv","impfree","impfun","imprich","impsafe","imptrad","ipadvnt","ipbhprp","ipcrtiv","ipeqopt","ipfrule","ipgdtim","iphlppl","iplylfr","ipmodst","iprspot","ipshabt","ipstrgv","ipsuces","ipudrst"
"ESS9e03_2",9,"3.2","23.11.2023",14196,"AT",1.1061352,0.77529037,0.30209145,0.2342086,0.0006176448,1,2,2,2,2,4,3,2,3,3,3,2,2,2,2,2,1,2,1,2,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",14213,"AT",0.37701178,1.0311681,0.30209145,0.31150708,0.0018121414,102,662,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"ESS9e03_2",9,"3.2","23.11.2023",14261,"AT",1.1513605,0.35982338,0.30209145,0.10869957,0.0005933838,88,305,2,1,3,2,2,2,1,3,3,4,4,3,1,4,1,3,5,3,1,2,3
"ESS9e03_2",9,"3.2","23.11.2023",14269,"AT",1.1857339,0.5388246,0.30209145,0.16277431,0.0005761821,57,1633,5,2,2,3,6,3,4,6,3,5,1,3,4,2,1,4,1,3,3,5,2
"ESS9e03_2",9,"3.2","23.11.2023",14274,"AT",0.5506459,0.38594776,0.30209145,0.11659152,0.0012407223,43,1231,2,1,1,4,5,1,3,2,1,1,2,3,4,1,1,3,1,2,5,3,2
"ESS9e03_2",9,"3.2","23.11.2023",14415,"AT",1.0640819,1.3065519,0.30209145,0.39469817,0.0006420546,62,1726,1,3,1,2,4,1,2,3,5,1,1,5,1,1,1,4,5,4,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",14466,"AT",1.4042579,0.8196135,0.30209145,0.24759823,0.00048651936,30,69,3,1,2,2,4,2,1,4,2,2,2,3,3,2,1,4,1,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",14492,"AT",1.1461278,1.8455946,0.30209145,0.5575384,0.0005960929,105,751,2,2,1,1,4,1,1,2,1,1,1,3,5,2,1,5,1,2,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",14562,"AT",0.5075786,0.28930715,0.30209145,0.08739722,0.0013459957,95,545,2,1,1,2,5,5,2,2,6,2,2,6,1,2,2,5,3,5,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",14626,"AT",1.2240263,1.5465342,0.30209145,0.46719477,0.00055815687,32,602,4,2,3,3,4,3,2,4,2,3,2,3,3,2,2,2,3,3,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",14632,"AT",0.9435201,1.2567904,0.30209145,0.37966564,0.0007240955,42,1250,6,3,1,2,5,2,4,6,2,5,2,3,2,3,1,1,5,2,1,2,5
"ESS9e03_2",9,"3.2","23.11.2023",14643,"AT",0.59357375,0.24924754,0.30209145,0.07529555,0.001150992,89,330,1,2,1,1,3,1,4,2,3,1,1,5,1,1,1,5,2,1,2,2,1
"ESS9e03_2",9,"3.2","23.11.2023",14666,"AT",0.5811743,0.21811137,0.30209145,0.06588958,0.0011755485,59,1683,3,3,1,1,2,3,1,2,2,1,4,2,2,3,2,5,1,1,1,1,5
"ESS9e03_2",9,"3.2","23.11.2023",14667,"AT",1.0801086,2.7174728,0.30209145,0.8209253,0.00063252775,22,557,5,1,1,6,3,2,1,6,1,1,3,2,3,5,1,5,5,3,1,1,3
"ESS9e03_2",9,"3.2","23.11.2023",14675,"AT",1.1042198,0.86595637,0.30209145,0.26159802,0.0006187162,20,113,4,3,2,3,4,1,3,3,2,4,2,3,3,2,2,3,2,3,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",14698,"AT",0.43500775,0.31025895,0.30209145,0.093726575,0.0015705436,90,432,4,1,1,6,6,1,1,6,1,2,1,1,4,1,1,1,1,1,2,6,2
"ESS9e03_2",9,"3.2","23.11.2023",14699,"AT",3.8464084,3.919367,0.30209145,1.1840073,0.00017761989,37,1181,1,2,1,4,4,3,3,3,3,1,2,5,3,2,1,4,3,5,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",14717,"AT",0.98409885,1.1160585,0.30209145,0.3371517,0.0006942378,87,264,6,1,1,1,3,2,1,6,3,1,1,1,1,1,1,3,1,2,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",14746,"AT",0.5110326,0.36448178,0.30209145,0.110106826,0.0013368984,96,573,5,2,2,3,6,1,1,6,1,4,1,2,2,1,2,1,2,3,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",14770,"AT",0.8523156,0.26636583,0.30209145,0.08046684,0.0008015794,82,161,2,3,1,3,3,2,3,5,2,1,1,4,2,2,1,5,3,2,3,2,3
"ESS9e03_2",9,"3.2","23.11.2023",14781,"AT",0.57626384,0.24197894,0.30209145,0.07309977,0.0011855657,75,23,1,1,1,3,4,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",14790,"AT",1.1857339,1.4559243,0.30209145,0.4398223,0.0005761821,57,1635,5,2,2,4,4,3,6,6,3,3,2,5,3,3,3,5,3,3,1,5,4
"ESS9e03_2",9,"3.2","23.11.2023",14797,"AT",1.1525277,0.44839272,0.30209145,0.13545561,0.00059278286,75,43,4,3,2,3,3,2,3,5,3,5,3,3,3,3,2,4,4,4,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",14807,"AT",0.58982813,1.9609168,0.30209145,0.5923762,0.0011583011,13,986,2,3,1,4,5,3,7,1,4,1,2,6,4,2,3,2,4,4,5,4,1
"ESS9e03_2",9,"3.2","23.11.2023",14821,"AT",1.4267465,2.31003,0.30209145,0.69784033,0.00047885076,40,1224,3,2,2,4,4,2,2,4,4,3,2,4,2,3,2,2,4,3,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",14839,"AT",1.147137,0.8335019,0.30209145,0.2517938,0.00059556845,26,1132,3,1,1,2,3,1,4,6,2,3,4,1,3,1,1,3,3,1,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",14879,"AT",1.0669855,0.44803777,0.30209145,0.13534838,0.0006403073,97,589,4,1,2,3,4,1,4,4,2,4,1,2,2,1,1,4,2,2,2,3,4
"ESS9e03_2",9,"3.2","23.11.2023",14898,"AT",0.9062915,1.086158,0.30209145,0.32811907,0.00075383985,100,640,4,2,2,3,4,1,2,4,4,2,2,5,2,1,2,3,4,3,4,4,1
"ESS9e03_2",9,"3.2","23.11.2023",14932,"AT",0.97768,1.5829512,0.30209145,0.47819602,0.0006987957,50,1484,2,2,2,2,4,4,4,3,4,3,1,4,2,2,2,4,4,2,4,2,4
"ESS9e03_2",9,"3.2","23.11.2023",14949,"AT",0.30985904,0.11628836,0.30209145,0.03512972,0.0022048692,69,1904,3,1,2,1,1,3,1,6,1,3,4,2,2,1,2,2,3,4,4,4,4
"ESS9e03_2",9,"3.2","23.11.2023",15041,"AT",0.5313862,0.2231344,0.30209145,0.067407,0.0012856913,79,85,3,2,2,2,4,1,2,5,2,1,1,4,2,1,2,2,2,1,1,1,2
"ESS9e03_2",9,"3.2","23.11.2023",15056,"AT",0.90415645,0.37966433,0.30209145,0.11469335,0.0007556199,66,1843,3,2,2,4,4,1,3,4,1,3,1,3,3,1,2,3,2,2,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15057,"AT",0.98409885,1.3257219,0.30209145,0.40048924,0.0006942378,87,279,3,1,1,3,4,2,2,3,2,2,1,3,3,2,1,4,1,2,3,2,3
"ESS9e03_2",9,"3.2","23.11.2023",15075,"AT",0.45962188,0.33395803,0.30209145,0.10088587,0.0014864362,46,1340,4,4,2,4,7,3,3,3,2,2,2,2,2,5,2,3,4,3,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",15085,"AT",1.0791376,2.799679,0.30209145,0.8457591,0.0006330969,19,1083,4,3,1,4,4,2,2,4,2,3,2,2,3,2,2,2,2,2,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",15135,"AT",0.49204943,0.20772277,0.30209145,0.06275127,0.0013884756,87,289,6,6,6,6,3,2,6,6,1,6,6,6,6,6,6,1,6,6,6,6,6
"ESS9e03_2",9,"3.2","23.11.2023",15169,"AT",1.5941585,1.0784903,0.30209145,0.32580268,0.0004285638,79,90,3,1,1,3,4,1,2,3,2,2,1,3,2,1,2,2,1,2,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",15228,"AT",0.5568069,0.4366616,0.30209145,0.13191174,0.0012269939,20,224,1,1,2,2,4,2,2,4,2,2,1,6,2,3,2,4,2,3,5,2,2
"ESS9e03_2",9,"3.2","23.11.2023",15276,"AT",1.1525277,0.822013,0.30209145,0.2483231,0.00059278286,75,12,3,1,2,3,4,1,1,4,2,3,2,1,2,1,1,2,2,2,1,3,1
"ESS9e03_2",9,"3.2","23.11.2023",15282,"AT",0.5834232,0.45998436,0.30209145,0.13895734,0.0011710173,25,1113,1,2,1,1,1,1,1,1,3,1,3,4,1,3,2,2,1,1,1,2,3
"ESS9e03_2",9,"3.2","23.11.2023",15288,"AT",0.9361719,0.546409,0.30209145,0.1650655,0.000729779,30,302,4,1,2,3,4,2,1,4,2,3,2,3,3,2,1,4,1,2,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15338,"AT",1.1529205,0.83770424,0.30209145,0.2530633,0.0005925809,45,1313,5,1,1,2,5,5,1,5,1,1,2,1,5,1,1,1,5,3,1,3,1
"ESS9e03_2",9,"3.2","23.11.2023",15362,"AT",0.95936275,1.3807081,0.30209145,0.4171001,0.000712138,3,783,5,3,2,1,6,2,1,1,1,2,2,5,2,2,1,6,6,5,1,6,2
"ESS9e03_2",9,"3.2","23.11.2023",15446,"AT",0.9933993,0.38648343,0.30209145,0.11675334,0.0006877382,74,1978,4,3,3,4,4,2,3,5,2,3,2,3,4,3,3,3,3,3,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",15468,"AT",0.4269707,0.24920699,0.30209145,0.075283304,0.0016001067,27,1487,6,1,4,3,6,3,1,6,2,5,1,2,3,3,1,4,3,6,1,3,1
"ESS9e03_2",9,"3.2","23.11.2023",15498,"AT",1.021012,1.6441221,0.30209145,0.49667522,0.00066913874,4,794,4,1,1,3,4,2,2,4,4,2,1,4,2,1,1,2,4,4,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",15500,"AT",1.1525277,0.99916697,0.30209145,0.3018398,0.00059278286,75,26,3,2,1,3,1,1,1,4,2,1,2,3,3,3,2,4,1,2,2,1,3
"ESS9e03_2",9,"3.2","23.11.2023",15554,"AT",1.280912,1.0099008,0.30209145,0.3050824,0.0005333689,27,1165,2,2,2,1,2,3,3,2,5,3,3,5,1,5,2,5,3,3,1,3,3
"ESS9e03_2",9,"3.2","23.11.2023",15578,"AT",1.3603054,0.98838866,0.30209145,0.29858378,0.00050223916,51,1497,4,2,2,3,5,2,2,4,2,3,2,3,3,2,2,4,2,3,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15629,"AT",0.98409885,0.7018852,0.30209145,0.21203353,0.0006942378,87,253,3,2,3,3,5,2,2,5,2,2,2,3,3,2,2,3,2,2,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15637,"AT",0.98409885,0.36932668,0.30209145,0.11157043,0.0006942378,87,260,3,1,2,3,3,2,3,3,5,2,4,4,1,2,1,6,3,2,1,2,3
"ESS9e03_2",9,"3.2","23.11.2023",15638,"AT",1.1461278,2.0405366,0.30209145,0.6164287,0.0005960929,105,747,2,2,2,2,3,2,3,2,2,2,2,5,2,2,2,2,2,2,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15639,"AT",1.1525277,0.4839579,0.30209145,0.14619954,0.00059278286,75,28,4,1,3,3,3,2,3,4,2,2,2,3,3,2,2,3,2,3,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15688,"AT",1.1871475,0.55114895,0.30209145,0.16649738,0.000575496,89,393,2,2,2,2,2,3,4,2,4,1,3,4,3,3,2,5,3,2,3,2,4
"ESS9e03_2",9,"3.2","23.11.2023",15699,"AT",0.95653504,0.40380898,0.30209145,0.12198724,0.0007142432,91,464,2,2,4,1,3,1,2,2,1,1,1,5,1,1,1,6,4,2,1,1,3
"ESS9e03_2",9,"3.2","23.11.2023",15711,"AT",0.6033864,1.2779917,0.30209145,0.38607034,0.0011322738,24,1112,2,2,1,2,3,4,4,3,6,3,2,4,1,2,1,4,4,3,5,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15722,"AT",2.6978438,3.9970622,0.30209145,1.2074783,0.00025323877,19,1118,4,2,2,2,5,3,4,5,2,2,3,3,3,2,5,4,2,3,2,5,2
"ESS9e03_2",9,"3.2","23.11.2023",15739,"AT",1.31288,0.51077795,0.30209145,0.15430166,0.0005203816,80,109,3,1,2,2,3,1,2,5,1,1,2,4,2,2,2,2,1,3,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15749,"AT",1.1486087,0.6704004,0.30209145,0.20252222,0.00059480534,48,1426,5,2,2,3,3,5,5,3,4,3,5,3,3,3,3,6,8,2,5,2,2
"ESS9e03_2",9,"3.2","23.11.2023",15765,"AT",0.5521099,0.7354227,0.30209145,0.2221649,0.0012374324,20,113,3,1,2,3,4,2,2,4,2,3,2,2,2,3,1,4,2,3,1,3,3
"ESS9e03_2",9,"3.2","23.11.2023",15781,"AT",0.8539414,0.7404175,0.30209145,0.22367379,0.00080005336,27,1176,6,3,1,7,6,4,4,6,6,6,3,1,1,3,6,2,6,2,2,5,6
"ESS9e03_2",9,"3.2","23.11.2023",15812,"AT",0.9917577,0.69512314,0.30209145,0.20999075,0.00068887655,36,1145,2,2,2,3,3,2,2,3,2,2,2,3,3,2,2,3,2,3,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",15822,"AT",0.45962188,0.36237663,0.30209145,0.10947088,0.0014864362,46,1351,3,1,1,2,4,1,5,5,2,3,3,2,4,1,2,2,1,2,1,3,4
"ESS9e03_2",9,"3.2","23.11.2023",15824,"AT",0.7592045,0.54148465,0.30209145,0.16357788,0.0008998875,84,214,6,2,3,2,5,1,3,6,2,6,1,4,3,2,2,1,2,4,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",15832,"AT",0.5664083,0.33059156,0.30209145,0.099868886,0.0012061946,27,1154,5,1,4,5,6,1,2,6,2,6,2,3,3,2,2,1,3,4,3,5,3
"ESS9e03_2",9,"3.2","23.11.2023",15876,"AT",0.5530676,0.38764518,0.30209145,0.1171043,0.0012352896,1,2,6,2,1,2,4,3,4,5,2,2,4,2,2,2,2,1,3,1,2,1,3
"ESS9e03_2",9,"3.2","23.11.2023",15907,"AT",0.4108159,1.1236253,0.30209145,0.3394376,0.0016630288,18,1038,3,1,3,5,5,2,1,6,1,6,3,1,4,2,3,1,4,6,2,6,1
"ESS9e03_2",9,"3.2","23.11.2023",15964,"AT",0.518673,0.77383405,0.30209145,0.23376866,0.0013172049,12,955,3,1,1,2,5,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",15987,"AT",2.4772782,0.7741997,0.30209145,0.23387912,0.00027578598,83,209,3,2,2,3,5,2,2,4,3,3,3,4,2,2,2,2,3,3,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",15998,"AT",0.46554294,0.32629916,0.30209145,0.09857219,0.0014675308,38,1199,2,1,2,1,2,2,3,2,2,2,1,2,2,1,1,2,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",16011,"AT",0.59357375,0.18550366,0.30209145,0.05603907,0.001150992,89,334,6,2,1,3,4,2,1,6,2,3,1,3,2,3,1,2,2,4,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",16018,"AT",1.0948259,0.9492788,0.30209145,0.286769,0.00062402495,21,446,3,1,1,2,3,2,5,3,4,3,1,4,2,1,1,5,1,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",16054,"AT",0.8539414,0.49841398,0.30209145,0.15056661,0.00080005336,27,1320,3,2,3,3,3,3,2,4,3,3,2,3,3,2,1,2,3,3,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",16059,"AT",1.0640819,0.3325469,0.30209145,0.100459576,0.0006420546,62,1732,6,2,2,2,6,1,1,5,2,4,2,5,3,2,1,1,4,5,2,4,5
"ESS9e03_2",9,"3.2","23.11.2023",16108,"AT",0.5395688,0.960635,0.30209145,0.2901996,0.0012661938,19,1087,1,2,2,1,2,2,4,2,4,1,1,4,2,3,2,4,3,1,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",16114,"AT",1.1857339,0.37056565,0.30209145,0.11194471,0.0005761821,57,1608,3,3,1,2,4,2,2,3,3,3,3,3,2,2,3,4,3,4,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",16130,"AT",1.1042198,1.655999,0.30209145,0.5002631,0.0006187162,20,113,3,1,2,1,2,2,2,3,2,2,2,2,2,1,2,3,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",16169,"AT",1.0791376,1.2933083,0.30209145,0.39069736,0.0006330969,19,1100,4,1,1,1,5,1,1,5,3,1,1,3,1,1,1,3,2,2,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",16223,"AT",1.7807213,2.0195017,0.30209145,0.61007416,0.000383664,89,405,1,2,1,1,2,3,4,2,3,2,2,6,1,3,1,4,2,3,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",16231,"AT",0.4261578,0.28830677,0.30209145,0.08709501,0.0016031588,82,143,2,1,3,1,8,2,1,6,1,2,5,2,3,1,1,3,1,5,1,1,3
"ESS9e03_2",9,"3.2","23.11.2023",16244,"AT",0.41012794,0.73018146,0.30209145,0.22058158,0.0016658184,9,878,6,1,2,1,6,2,2,2,3,2,2,2,2,2,2,6,6,3,2,6,3
"ESS9e03_2",9,"3.2","23.11.2023",16322,"AT",1.7270408,0.6481486,0.30209145,0.19580016,0.0003955892,88,307,3,2,5,4,4,3,3,5,3,4,3,3,4,3,3,3,5,5,1,4,4
"ESS9e03_2",9,"3.2","23.11.2023",16323,"AT",0.57626384,0.74419904,0.30209145,0.22481617,0.0011855657,75,4,4,2,2,3,3,2,3,4,3,2,3,4,3,4,2,4,3,2,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",16347,"AT",0.9872448,0.30853394,0.30209145,0.09320547,0.0006920256,68,1890,3,1,2,2,5,2,1,4,2,3,2,3,2,2,1,3,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",16396,"AT",1.1525277,0.36018798,0.30209145,0.10880971,0.00059278286,75,41,3,2,3,3,3,2,1,3,2,2,2,3,2,2,1,3,3,2,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",16397,"AT",1.0627724,0.39885244,0.30209145,0.12048991,0.00064284564,79,94,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,1,2,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",16398,"AT",1.1513605,0.48605648,0.30209145,0.14683351,0.0005933838,88,309,3,1,5,2,3,3,2,5,3,4,3,2,1,2,2,3,4,3,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",16416,"AT",0.5224477,1.4289511,0.30209145,0.4316739,0.0013076881,10,909,4,4,4,4,4,3,4,4,4,3,3,3,5,3,3,3,3,3,4,4,4
"ESS9e03_2",9,"3.2","23.11.2023",16423,"AT",0.82716376,0.25850543,0.30209145,0.078092285,0.00082595326,81,134,4,2,4,3,4,2,3,5,2,3,2,4,3,2,2,3,3,3,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",16425,"AT",0.5530676,1.3339212,0.30209145,0.4029662,0.0012352896,1,2,2,1,1,1,3,4,5,1,3,1,1,4,1,1,1,4,3,3,3,3,1
"ESS9e03_2",9,"3.2","23.11.2023",16436,"AT",0.63517547,0.50078726,0.30209145,0.15128355,0.0010756061,34,924,1,2,1,4,5,1,5,5,2,2,4,2,3,1,1,1,1,1,3,1,2
"ESS9e03_2",9,"3.2","23.11.2023",16440,"AT",1.0948259,0.85858935,0.30209145,0.2593725,0.00062402495,21,446,5,1,2,3,4,1,4,5,2,4,2,3,4,2,1,3,3,3,2,4,1
"ESS9e03_2",9,"3.2","23.11.2023",16457,"AT",1.0462333,0.8248747,0.30209145,0.24918759,0.00065300794,35,1101,3,2,2,3,5,1,4,6,1,3,4,2,3,1,1,4,1,1,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",16465,"AT",1.0627611,0.62029403,0.30209145,0.18738553,0.00064285257,44,1279,3,3,3,3,4,2,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",16471,"AT",0.8523156,0.26636583,0.30209145,0.08046684,0.0008015794,82,181,4,1,5,2,4,3,3,3,3,5,4,3,3,3,1,3,6,4,1,5,4
"ESS9e03_2",9,"3.2","23.11.2023",16474,"AT",0.6033864,0.9048988,0.30209145,0.2733622,0.0011322738,24,1112,3,1,1,3,2,2,5,4,3,3,2,4,2,2,1,5,1,1,3,1,3
"ESS9e03_2",9,"3.2","23.11.2023",16499,"AT",2.074692,3.4218142,0.30209145,1.0337008,0.00032930123,12,951,2,1,1,2,2,2,2,3,2,3,4,2,1,2,2,3,2,1,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",16508,"AT",0.8216318,1.2258335,0.30209145,0.37031382,0.0008315144,18,1034,1,1,1,4,4,2,1,6,1,3,3,1,2,2,1,2,1,1,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",16531,"AT",0.54745084,0.38370848,0.30209145,0.11591505,0.0012479634,52,1516,2,2,1,1,3,1,2,3,1,1,2,5,1,2,1,3,3,2,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",16566,"AT",0.59357375,0.24924754,0.30209145,0.07529555,0.001150992,89,389,4,2,2,3,5,2,2,5,2,2,2,3,4,1,1,2,3,2,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",16597,"AT",0.59357375,0.23093084,0.30209145,0.06976223,0.001150992,89,363,4,2,1,3,4,1,1,3,2,2,1,8,3,2,2,4,3,3,1,3,1
"ESS9e03_2",9,"3.2","23.11.2023",16650,"AT",0.95936275,4.0001955,0.30209145,1.2084248,0.000712138,3,789,1,1,1,3,3,3,3,3,6,1,2,3,3,1,1,4,2,1,4,1,1
"ESS9e03_2",9,"3.2","23.11.2023",16712,"AT",0.8932253,0.6260618,0.30209145,0.18912792,0.0007648671,49,1434,4,1,2,3,5,2,1,4,2,3,2,3,2,2,1,4,1,2,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",16729,"AT",1.3660556,0.97430706,0.30209145,0.29432982,0.00050012505,70,1923,4,2,2,4,5,1,4,6,1,3,1,5,3,2,2,2,1,2,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",16811,"AT",0.49669966,0.2831065,0.30209145,0.08552405,0.0013754764,74,1987,4,2,3,4,4,2,3,4,2,3,3,3,3,2,2,4,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",16849,"AT",1.1012918,0.7718955,0.30209145,0.23318304,0.0006203611,43,1231,3,3,1,3,5,3,4,3,3,2,4,3,2,4,4,3,4,4,4,3,3
"ESS9e03_2",9,"3.2","23.11.2023",16862,"AT",0.9872448,0.37050736,0.30209145,0.11192711,0.0006920256,68,1885,2,2,2,2,7,1,2,5,3,2,2,2,2,4,3,3,3,2,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",16915,"AT",1.0292957,1.6574613,0.30209145,0.5007049,0.00066375354,14,995,5,3,3,4,5,2,2,6,2,5,3,4,4,2,2,2,3,3,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",16925,"AT",0.82716376,0.3218092,0.30209145,0.09721581,0.00082595326,81,123,3,2,1,3,3,1,2,5,2,4,2,3,2,3,2,2,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",17006,"AT",1.1461278,4.0001955,0.30209145,1.2084248,0.0005960929,105,732,2,4,1,5,4,2,5,3,2,2,5,2,3,5,1,1,5,3,1,5,2
"ESS9e03_2",9,"3.2","23.11.2023",17065,"AT",1.4348025,1.761748,0.30209145,0.532209,0.00047616215,91,483,2,1,2,1,4,2,3,6,1,1,2,1,3,1,2,2,1,1,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",17094,"AT",1.1513605,0.48605648,0.30209145,0.14683351,0.0005933838,88,300,3,1,3,2,5,2,2,5,3,4,1,3,2,2,1,4,6,6,1,5,1
"ESS9e03_2",9,"3.2","23.11.2023",17100,"AT",0.8761643,0.36791003,0.30209145,0.11114247,0.0007797609,65,1794,2,1,1,2,5,1,1,6,1,3,1,2,1,1,1,2,6,5,1,5,2
"ESS9e03_2",9,"3.2","23.11.2023",17102,"AT",1.0949017,0.63905346,0.30209145,0.19305259,0.0006239817,52,1506,3,1,1,2,4,1,2,3,1,4,1,2,2,2,1,2,1,1,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",17125,"AT",0.8523156,0.3578959,0.30209145,0.1081173,0.0008015794,82,149,4,2,2,3,4,2,1,4,2,3,2,3,3,2,2,3,3,3,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",17170,"AT",0.9062915,1.3043286,0.30209145,0.39402652,0.00075383985,100,632,4,1,3,3,5,3,5,5,1,2,1,4,2,1,1,3,2,3,5,5,2
"ESS9e03_2",9,"3.2","23.11.2023",17205,"AT",0.59357375,0.18550366,0.30209145,0.05603907,0.001150992,89,364,4,1,1,4,3,1,2,6,2,3,1,3,3,2,1,3,2,3,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",17217,"AT",1.2386391,0.99463826,0.30209145,0.30047172,0.00055157195,83,207,6,1,1,3,6,2,3,6,4,2,1,6,1,1,1,4,6,6,6,6,6
"ESS9e03_2",9,"3.2","23.11.2023",17257,"AT",0.5110326,0.23725373,0.30209145,0.07167232,0.0013368984,96,568,1,4,1,4,4,5,2,1,5,2,5,5,3,1,2,3,2,1,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",17375,"AT",0.9917577,0.72060436,0.30209145,0.21768841,0.00068887655,36,1148,4,1,2,3,5,2,1,4,2,2,2,3,4,2,1,4,2,2,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",17482,"AT",0.8539414,0.49841398,0.30209145,0.15056661,0.00080005336,27,1298,3,2,3,3,3,2,2,4,2,2,2,3,3,2,2,3,2,3,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",17523,"AT",0.37735337,0.61090076,0.30209145,0.1845479,0.0018105009,99,609,1,1,1,4,5,1,4,5,1,1,1,1,2,1,1,1,1,3,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",17534,"AT",0.8700155,0.36532813,0.30209145,0.11036251,0.0007852718,90,434,5,1,2,5,5,1,3,6,1,2,2,1,4,1,1,2,2,2,1,4,3
"ESS9e03_2",9,"3.2","23.11.2023",17550,"AT",0.5400543,0.4235239,0.30209145,0.12794295,0.0012650555,22,557,1,2,1,5,3,2,2,6,3,1,1,1,1,3,1,1,3,4,3,3,1
"ESS9e03_2",9,"3.2","23.11.2023",17595,"AT",0.69834286,0.27169123,0.30209145,0.082075596,0.0009783141,54,1530,3,3,2,2,4,2,2,2,2,3,3,2,2,2,2,2,3,4,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",17640,"AT",0.63517547,0.3707283,0.30209145,0.11199386,0.0010756061,34,957,3,1,3,4,3,1,4,4,1,2,4,3,1,1,1,1,2,2,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",17642,"AT",0.9176724,1.3207072,0.30209145,0.39897436,0.00074449077,11,943,4,3,2,3,4,3,2,5,2,3,3,4,3,3,2,4,2,3,3,3,3
